num,lib name,part,desc
1669,conn_program.SchLib,CONN_JTAG_FPGA_14,"CONN, JTAG, FPGA, 14P"
1670,conn_program.SchLib,CONN_JTAG_FPGA_10,"CONN, JTAG, FPGA, 10P"
1671,conn_program.SchLib,CONN_AVR_TPI_IDC6,"CONN, TPI, AVR , HEADER BOX"
1672,conn_program.SchLib,CONN_TC2050-IDC,"CONN, TC2050-IDC"
1673,conn_program.SchLib,CONN_TC2030-IDC,"CONN, TC2030-IDC"
1674,conn_program.SchLib,CONN_AVR_PDI_IDC6,"CONN, TPI, AVR , HEADER BOX"
1675,conn_program.SchLib,CONN_AVR_ISP_IDC6,"CONN, ISP, AVR , HEADER BOX"
1676,conn_program.SchLib,CONN_JTAG_FPGA_6,"CONN, JTAG, FPGA, HEADER 6P"
1677,conn_program.SchLib,CONN_JTAG_ARM_20,"CONN, JTAG, ARM, 20P"
1678,conn_program.SchLib,CONN_JTAG_ARM_10,"CONN, JTAG, ARM, 10P"
1679,conn_program.SchLib,CONN_AVR_ISP_TNM,"CONN, ISP, AVR Programmer TNM"
1680,conn_program.SchLib,CONN_AVR_ISP_H6,"CONN, ISP, AVR ATMEGA32DIP, HEADER"
1681,conn_program.SchLib,CONN_AVR_ISP_H5,"CONN, ISP, AVR"
1682,conn_program.SchLib,CONN_JTAG_DSP,"CONN, JTAG, DSP, 20P"
1683,conn_program.SchLib,CONN_STLINK,"CONN, STLINK"
1684,conn_program.SchLib,CONN_SWD,"CONN, SWD, ST"
1685,conn_rf.SchLib,CONN_RF_SMA_EM_1420701851,"CONN, RF, SMA, Edge mounting"
1686,conn_rf.SchLib,CONN_RF_MMCX_ST_SMT,"CONN, RF, MMCX, STRAIGHT"
1687,conn_rf.SchLib,CONN_RF_MCXS_ST_SMT,"CONN, RF, MCX, STRAIGHT, SQUARE"
1688,conn_rf.SchLib,CONN_RF_MCXS_RA_SMT,"CONN, RF, MCX, STRAIGHT, SQUARE"
1689,conn_rf.SchLib,CONN_RF_MMCX_ST2,"CONN, RF, MMCX, STRAIGHT"
1690,conn_rf.SchLib,CONN_RF_SMA_ST2,"CONN, RF, SMA, STRAIGHT, smt pin with 4 tht pin ground"
1691,conn_rf.SchLib,CONN_RF_SMA_RA2,"CONN, RF, SMA, Right Angle"
1692,conn_rf.SchLib,CONN_RF_SMA_PN4,"CONN, RF, SMA, Wall mounting 1pin"
1693,conn_rf.SchLib,CONN_RF_SMA_PN2,"CONN, RF, SMA, Wall mounting 1pin"
1694,conn_rf.SchLib,CONN_RF_SMA_CPX,"CONN, RF, SMA, STRAIGHT, COMPLEX THD SMT"
1695,conn_rf.SchLib,CONN_RF_MMCX_ST,"CONN, RF, MMCX, STRAIGHT"
1696,conn_rf.SchLib,CONN_RF_SSMC_RA_BH,"Conn RF, right-angle THD, Jack Bulkhead"
1697,conn_rf.SchLib,CONN_RF_MMCX_RA,"CONN, RF, MMCX, RIGHT ANGLE"
1698,conn_rf.SchLib,CONN_RF_MCXS_ST,"CONN, RF, MCX, STRAIGHT, SQUARE"
1699,conn_rf.SchLib,CONN_RF_MCXS_RA,"CONN, RF, MCX, STRAIGHT, SQUARE"
1700,conn_rf.SchLib,CONN_RF_MCXC_ST,"CONN, RF, MCX, STRAIGHT, CIRCULAR"
1701,conn_rf.SchLib,CONN_RF_SMB_ST,"CONN, RF, SMB, STRAIGHT"
1702,conn_rf.SchLib,CONN_RF_SMA_ST,"CONN, RF, SMA, STRAIGHT"
1703,conn_rf.SchLib,CONN_RF_SMA_RA,"CONN, RF, SMA, Right Angle"
1704,conn_rf.SchLib,CONN_RF_SMA_EM,"CONN, RF, SMA, Edge mounting"
1705,conn_rf.SchLib,CONN_RF_BNC_ST,"CONN, RF, BNC, STRAIGHT"
1706,conn_rf.SchLib,CONN_RF_BNC_RA,"CONN, RF, BNC, STRAIGHT"
1707,conn_rf.SchLib,CONN_RF_MMBX,"CONN, RF, MMBX, STRAIGHT (B2B CONN)"
1708,conn_rf.SchLib,CONN_RF_UFL,"CONN, RF, U.FL, STRAIGHT, Ultra Miniature Coaxial"
1709,conn_rj_ModularJack.SchLib,RJ45_HFJ11-1G01E-L12RL,"RJ45, 10/100/1000, with Magnetic"
1710,conn_rj_ModularJack.SchLib,RJ45_MOLEX_0934635206,"RJ45, 10/100BASE, G/Y LED, UpTab"
1711,conn_rj_ModularJack.SchLib,RJ45_HFJ11-E2450E-L12,"RJ45, 10/100BASE, G/Y LED"
1712,conn_rj_ModularJack.SchLib,RJ45_HFJ11-E1G41E-L12,"RJ45, 10/100/1000, with Magnetic, G/Y LED"
1713,conn_rj_ModularJack.SchLib,RJ45_HFJ11-E1G16E-L12,"RJ45, 10/100/1000, with Magnetic, G/Y LED"
1714,conn_rj_ModularJack.SchLib,RJ45_WE_7498111120,"RJ45, 1000Base, with Magnetic + LED G/Y"
1715,conn_rj_ModularJack.SchLib,RJ45_WE_7498111001,"RJ45, 1000Base, with Magnetic"
1716,conn_rj_ModularJack.SchLib,RJ45_HFJ11-1G01ERL,"RJ45, 10/100/1000, with Magnetic"
1717,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TU_L_TE,"RJ45, 8P+LED, SHIELDED, RightAngle, TabUP"
1718,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TD_L_AM,"RJ45, 8P+LED, SHIELDED, RightAngle, TabDown"
1719,conn_rj_ModularJack.SchLib,RJ45_RB1-125BAG1A,"RJ45, 10/100BASE, G/Y LED"
1720,conn_rj_ModularJack.SchLib,RJ45_8S_ST_CRJ043,"RJ45, 8P, SHIELDED, Straight, TOP Entry"
1721,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TD_SMD,"RJ45, 8P, SHIELDED, RightAngle, TabDown, SMDEMI panel ground"
1722,conn_rj_ModularJack.SchLib,RJ45_MOLEX100SMD,"RJ45, 10/100BASE, G/Y LED, SMT"
1723,conn_rj_ModularJack.SchLib,RJ45_JXK0-0190NL,"RJ45, 1000BASE, G/Y LED + POE"
1724,conn_rj_ModularJack.SchLib,RJ45_JXD1-1001NL,"RJ45, 10/100BASE, G/Y LED"
1725,conn_rj_ModularJack.SchLib,RJ45_8S_RA_SMD_L,"RJ45, 8P, SHIELDED, RightAngle, TabUp, SMDEMI panel ground"
1726,conn_rj_ModularJack.SchLib,RJ45_8P8C_ST_SMD,"RJ45, 8P8C, Straight, SMD"
1727,conn_rj_ModularJack.SchLib,RJ45_8P8C_RA_SMD,"RJ45, 8P8C, RightAngle, Tab Down SMD"
1728,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TU_L,"RJ45, 8P+LED, SHIELDED, RightAngle, TabUP"
1729,conn_rj_ModularJack.SchLib,RJ45_TE2301994,"RJ45, 10/100/1000, with Magnetic, G/Y LED"
1730,conn_rj_ModularJack.SchLib,RJ45_HY911130A,"RJ45, 100/1000BASE, G/Y LED"
1731,conn_rj_ModularJack.SchLib,RJ45_HR915350C,"RJ45, 10/100/1000, with Magnetic"
1732,conn_rj_ModularJack.SchLib,RJ45_HR911105A,"RJ45, 10/100BASE, G/Y LED"
1733,conn_rj_ModularJack.SchLib,RJ45_HR911103A,"RJ45, 10/100BASE, G/Y LED"
1734,conn_rj_ModularJack.SchLib,RJ45_8S_RA_SMD,"RJ45, 8P, SHIELDED, RightAngle, TabUp, SMDEMI panel ground"
1735,conn_rj_ModularJack.SchLib,RJ45_8P8C_RATU,"RJ45, 8P8C, RightAngle, TabUp"
1736,conn_rj_ModularJack.SchLib,RJ45_8P8C_RATD,"RJ45, 8P8C, RightAngle, Tab Down"
1737,conn_rj_ModularJack.SchLib,RJ45_8P4C_RATD,"RJ45, 8P4C, RightAngle, Tab Down"
1738,conn_rj_ModularJack.SchLib,RJ11_6P6C_RATU,"RJ11, RJ25, 6P6C, RightAngle, Tab Up"
1739,conn_rj_ModularJack.SchLib,RJ11_6P6C_RATD,"RJ11, RJ25, 6P6C, RightAngle, TabDown"
1740,conn_rj_ModularJack.SchLib,RJ11_6P4C_RATU,"RJ11, RJ14, 6P4C, RightAngle, Tab Up"
1741,conn_rj_ModularJack.SchLib,RJ11_6P4C_RATD,"RJ11, RJ14, 6P4C, RightAngle, TabDown"
1742,conn_rj_ModularJack.SchLib,RJ11_6P2C_RATU,"RJ11, 6P2C, RightAngle, Tab Up"
1743,conn_rj_ModularJack.SchLib,RJ9_4P4C_RATU,"RJ9, RJ11, 4P4C, RightAngle, Tab Up,"
1744,conn_rj_ModularJack.SchLib,RJ9_4P4C_RATD,"RJ9, RJ11, 4P4C, RightAngle, TabDown"
1745,conn_rj_ModularJack.SchLib,RJ45_RJ000002,"RJ45, 10/100BASE, G/Y LED"
1746,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TU,"RJ45, 8P, SHIELDED, RightAngle, TabUP"
1747,conn_rj_ModularJack.SchLib,RJ45_8S_RA_TD,"RJ45, 8P, SHIELDED, RightAngle, TabDown"
1748,conn_rj_ModularJack.SchLib,RJ9_4P4C_SMD,"RJ9, RJ11, 4P4C, RightAngle, Tab Up,"
1749,conn_rj_ModularJack.SchLib,RJ45_LPJ0011,"RJ45, 10/100BASE, G/Y LED"
1750,conn_rj_ModularJack.SchLib,RJ45_8P8C_ST,"RJ45, 8P8C, Straight, TOP Entry"
1751,conn_rj_ModularJack.SchLib,RJ11_6P6C_ST,"RJ11, RJ25, 6P6C, Straight, TOP Entry"
1752,conn_rj_ModularJack.SchLib,RJ11_6P4C_ST,"RJ11, RJ14, 6P4C, Straight, TOP Entry"
1753,conn_rj_ModularJack.SchLib,RJ9_4P4C_ST,"RJ9, RJ11, 4P4C, Straight"
1754,conn_sata.SchLib,CONN_SATA7_SMD_RA,"CONN, SATA, 7POS, RightAngle, THD"
1755,conn_sata.SchLib,CONN_SATA22_THD,"CONN, SATA, 22POS, Vertical, THD"
1756,conn_sata.SchLib,CONN_SATA7_THD,"CONN, SATA, 7POS, Vertical, THD"
1757,conn_sata.SchLib,CONN_SATA7_SMD,"CONN, SATA, 7POS, Vertical, THD"
1758,conn_terminalB.SchLib,CONN_DG381_3P81_10,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1759,conn_terminalB.SchLib,CONN_DG381_3P81_09,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1760,conn_terminalB.SchLib,CONN_DG381_3P81_08,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1761,conn_terminalB.SchLib,CONN_DG381_3P81_07,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1762,conn_terminalB.SchLib,CONN_DG381_3P81_06,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1763,conn_terminalB.SchLib,CONN_DG381_3P81_05,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1764,conn_terminalB.SchLib,CONN_DG381_3P81_04,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1765,conn_terminalB.SchLib,CONN_DG381_3P81_03,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1766,conn_terminalB.SchLib,CONN_DG381_3P81_02,"Terminal Block Screw, Pitch 3.81mm, H 8.6mm"
1767,conn_terminalB.SchLib,CONN_DG351V_3P5_10,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1768,conn_terminalB.SchLib,CONN_DG351V_3P5_09,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1769,conn_terminalB.SchLib,CONN_DG351V_3P5_08,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1770,conn_terminalB.SchLib,CONN_DG351V_3P5_07,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1771,conn_terminalB.SchLib,CONN_DG351V_3P5_06,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1772,conn_terminalB.SchLib,CONN_DG351V_3P5_05,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1773,conn_terminalB.SchLib,CONN_DG351V_3P5_04,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1774,conn_terminalB.SchLib,CONN_DG351V_3P5_03,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1775,conn_terminalB.SchLib,CONN_DG351V_3P5_02,"Terminal Block Screw, Pitch 3.5mm, H 9.2mm"
1776,conn_terminalB.SchLib,CONN_DG351R_3P5_10,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1777,conn_terminalB.SchLib,CONN_DG351R_3P5_09,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1778,conn_terminalB.SchLib,CONN_DG351R_3P5_08,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1779,conn_terminalB.SchLib,CONN_DG351R_3P5_07,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1780,conn_terminalB.SchLib,CONN_DG351R_3P5_06,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1781,conn_terminalB.SchLib,CONN_DG351R_3P5_05,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1782,conn_terminalB.SchLib,CONN_DG351R_3P5_04,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1783,conn_terminalB.SchLib,CONN_DG351R_3P5_03,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1784,conn_terminalB.SchLib,CONN_DG351R_3P5_02,"Terminal Block Screw, Pitch 3.5mm, H 7.6mm"
1785,conn_terminalB.SchLib,CONN_TBSMT3MM_03W,"Terminal Block Spring, Pitch 3mm, SMT, White"
1786,conn_terminalB.SchLib,CONN_TBSMT3MM_03B,"Terminal Block Spring, Pitch 3mm, SMT, Black"
1787,conn_terminalB.SchLib,CONN_TBSMT3MM_02W,"Terminal Block Spring, Pitch 3mm, SMT, White"
1788,conn_terminalB.SchLib,CONN_TBSMT3MM_02B,"Terminal Block Spring, Pitch 3mm, SMT, Black"
1789,conn_terminalB.SchLib,CONN_TBSMT3MM_01W,"Terminal Block Spring, Pitch 3mm, SMT, White"
1790,conn_terminalB.SchLib,CONN_TBSMT3MM_01B,"Terminal Block Spring, Pitch 3mm, SMT, Black"
1791,conn_terminalB.SchLib,CONN_DGVM_3P81_10,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1792,conn_terminalB.SchLib,CONN_DGVM_3P81_09,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1793,conn_terminalB.SchLib,CONN_DGVM_3P81_08,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1794,conn_terminalB.SchLib,CONN_DGVM_3P81_07,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1795,conn_terminalB.SchLib,CONN_DGVM_3P81_06,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1796,conn_terminalB.SchLib,CONN_DGVM_3P81_05,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1797,conn_terminalB.SchLib,CONN_DGVM_3P81_04,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1798,conn_terminalB.SchLib,CONN_DGVM_3P81_03,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1799,conn_terminalB.SchLib,CONN_DGVM_3P81_02,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical, Screw fixed"
1800,conn_terminalB.SchLib,CONN_DGVC_3P81_10,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1801,conn_terminalB.SchLib,CONN_DGVC_3P81_09,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1802,conn_terminalB.SchLib,CONN_DGVC_3P81_08,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1803,conn_terminalB.SchLib,CONN_DGVC_3P81_07,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1804,conn_terminalB.SchLib,CONN_DGVC_3P81_06,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1805,conn_terminalB.SchLib,CONN_DGVC_3P81_05,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1806,conn_terminalB.SchLib,CONN_DGVC_3P81_04,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1807,conn_terminalB.SchLib,CONN_DGVC_3P81_03,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm"
1808,conn_terminalB.SchLib,CONN_DGVC_3P81_02,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Vertical"
1809,conn_terminalB.SchLib,CONN_DGRM_3P81_10,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1810,conn_terminalB.SchLib,CONN_DGRM_3P81_09,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1811,conn_terminalB.SchLib,CONN_DGRM_3P81_08,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1812,conn_terminalB.SchLib,CONN_DGRM_3P81_07,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1813,conn_terminalB.SchLib,CONN_DGRM_3P81_06,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1814,conn_terminalB.SchLib,CONN_DGRM_3P81_05,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1815,conn_terminalB.SchLib,CONN_DGRM_3P81_04,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1816,conn_terminalB.SchLib,CONN_DGRM_3P81_03,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1817,conn_terminalB.SchLib,CONN_DGRM_3P81_02,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental, Screw fixed"
1818,conn_terminalB.SchLib,CONN_DGRC_3P81_10,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1819,conn_terminalB.SchLib,CONN_DGRC_3P81_09,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1820,conn_terminalB.SchLib,CONN_DGRC_3P81_08,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1821,conn_terminalB.SchLib,CONN_DGRC_3P81_07,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1822,conn_terminalB.SchLib,CONN_DGRC_3P81_06,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1823,conn_terminalB.SchLib,CONN_DGRC_3P81_05,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1824,conn_terminalB.SchLib,CONN_DGRC_3P81_04,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1825,conn_terminalB.SchLib,CONN_DGRC_3P81_03,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1826,conn_terminalB.SchLib,CONN_DGRC_3P81_02,"Terminal Block Pluggable, Pitch 3.81mm, H 7.1mm, Horizental"
1827,conn_terminalB.SchLib,CONN_DG381_3P5_10,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1828,conn_terminalB.SchLib,CONN_DG381_3P5_09,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1829,conn_terminalB.SchLib,CONN_DG381_3P5_08,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1830,conn_terminalB.SchLib,CONN_DG381_3P5_07,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1831,conn_terminalB.SchLib,CONN_DG381_3P5_06,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1832,conn_terminalB.SchLib,CONN_DG381_3P5_05,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1833,conn_terminalB.SchLib,CONN_DG381_3P5_04,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1834,conn_terminalB.SchLib,CONN_DG381_3P5_03,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1835,conn_terminalB.SchLib,CONN_DG381_3P5_02,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1836,conn_terminalB.SchLib,CONN_DG350_3P5_10,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1837,conn_terminalB.SchLib,CONN_DG350_3P5_09,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1838,conn_terminalB.SchLib,CONN_DG350_3P5_08,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1839,conn_terminalB.SchLib,CONN_DG350_3P5_07,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1840,conn_terminalB.SchLib,CONN_DG350_3P5_06,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1841,conn_terminalB.SchLib,CONN_DG350_3P5_05,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1842,conn_terminalB.SchLib,CONN_DG350_3P5_04,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1843,conn_terminalB.SchLib,CONN_DG350_3P5_03,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1844,conn_terminalB.SchLib,CONN_DG350_3P5_02,"Terminal Block Screw, Pitch 3.5mm, H 8.6mm"
1845,conn_terminalB.SchLib,CONN_WIREMATE_6V,"Terminal Block Spring, Pitch 2.54mm, WireMate"
1846,conn_terminalB.SchLib,CONN_WIREMATE_6H,"Terminal Block Spring, Pitch 2.54mm, WireMate"
1847,conn_terminalB.SchLib,CONN_DGVC_3P5_10,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1848,conn_terminalB.SchLib,CONN_DGVC_3P5_09,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1849,conn_terminalB.SchLib,CONN_DGVC_3P5_08,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1850,conn_terminalB.SchLib,CONN_DGVC_3P5_07,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1851,conn_terminalB.SchLib,CONN_DGVC_3P5_06,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1852,conn_terminalB.SchLib,CONN_DGVC_3P5_05,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1853,conn_terminalB.SchLib,CONN_DGVC_3P5_04,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1854,conn_terminalB.SchLib,CONN_DGVC_3P5_03,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1855,conn_terminalB.SchLib,CONN_DGVC_3P5_02,"Terminal Block Pluggable, Pitch 3.5mm, H 9.2mm, Vertical"
1856,conn_terminalB.SchLib,CONN_DG127_5P08_10,"Terminal Block Screw, Pitch 5.08mm, H 10mm"
1857,conn_terminalB.SchLib,CONN_DG127_5P08_09,"Terminal Block Screw, Pitch 5.08mm, H 10mm"
1858,conn_terminalB.SchLib,CONN_DG302R_5P0_10,"Terminal Block Screw, Pitch 5mm, RightAngle, H 9mm"
1859,conn_terminalB.SchLib,CONN_DG302R_5P0_09,"Terminal Block Screw, Pitch 5mm, RightAngle, H 9mm"
1860,conn_terminalB.SchLib,CONN_DG302R_5P0_08,"Terminal Block Screw, Pitch 5mm, RightAngle, H 9mm"
1861,conn_terminalB.SchLib,CONN_DG305_5P0_10,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1862,conn_terminalB.SchLib,CONN_DG305_5P0_09,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1863,conn_terminalB.SchLib,CONN_DG305_5P0_08,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1864,conn_terminalB.SchLib,CONN_DG305_5P0_07,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1865,conn_terminalB.SchLib,CONN_DG305_5P0_06,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1866,conn_terminalB.SchLib,CONN_DG305_5P0_05,"Terminal Block Screw, Pitch 5mm, H 12.6mm"
1867,conn_terminalB.SchLib,CONN_15EDGV_5P08_10,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1868,conn_terminalB.SchLib,CONN_15EDGV_5P08_09,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1869,conn_terminalB.SchLib,CONN_15EDGV_5P08_08,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1870,conn_terminalB.SchLib,CONN_15EDGV_5P08_07,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1871,conn_terminalB.SchLib,CONN_15EDGV_5P08_06,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1872,conn_terminalB.SchLib,CONN_15EDGV_5P08_05,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1873,conn_terminalB.SchLib,CONN_15EDGV_5P08_04,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1874,conn_terminalB.SchLib,CONN_15EDGV_5P08_03,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1875,conn_terminalB.SchLib,CONN_15EDGV_5P08_02,"Terminal Block Pluggable, Pitch 5.08mm, H 9.2mm, Vertical"
1876,conn_terminalB.SchLib,CONN_2EDGR_5P08_10,"Terminal Block Pluggable, Pitch 5.08mm, H 8.6mm, Horizental"
1877,conn_terminalB.SchLib,CONN_2EDGV_5P08_10,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1878,conn_terminalB.SchLib,CONN_2EDGV_5P08_09,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1879,conn_terminalB.SchLib,CONN_2EDGV_5P08_08,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1880,conn_terminalB.SchLib,CONN_2EDGV_5P08_07,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1881,conn_terminalB.SchLib,CONN_2EDGV_5P08_06,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1882,conn_terminalB.SchLib,CONN_2EDGV_5P08_05,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1883,conn_terminalB.SchLib,CONN_2EDGV_5P08_04,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1884,conn_terminalB.SchLib,CONN_2EDGV_5P08_03,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1885,conn_terminalB.SchLib,CONN_2EDGV_5P08_02,"Terminal Block Pluggable, Pitch 5.08mm, H 12.2mm, Vertical"
1886,conn_terminalB.SchLib,CONN_2EDGR_5P08_09,"Terminal Block Pluggable, Pitch 5.08mm, H 8.6mm, Horizental"
1887,conn_terminalB.SchLib,CONN_TB_5P08_10,"Terminal Block Screw, Pitch 5.08mm"
1888,conn_terminalB.SchLib,CONN_TB_5P08_09,"Terminal Block Screw, Pitch 5.08mm"
1889,conn_terminalB.SchLib,CONN_TB_5P08_08,"Terminal Block Screw, Pitch 5.08mm"
1890,conn_terminalB.SchLib,CONN_TB_5P08_07,"Terminal Block Screw, Pitch 5.08mm"
1891,conn_terminalB.SchLib,CONN_TB_5P08_06,"Terminal Block Screw, Pitch 5.08mm"
1892,conn_terminalB.SchLib,CONN_TB_5P08_05,"Terminal Block Screw, Pitch 5.08mm"
1893,conn_terminalB.SchLib,CONN_TB_5P08_04,"Terminal Block Screw, Pitch 5.08mm"
1894,conn_terminalB.SchLib,CONN_TB_5P08_03,"Terminal Block Screw, Pitch 5.08mm"
